hotel_name,hotel_url,hotel_location,group_label,brand_label,group_type,lat,lon,formatted_address,provider,confidence,place_id,types,partial_match,status
Conrad Nashville,https://www.americanexpress.com/en-us/travel/discover/property/Tennessee-US/Nashville/Conrad-Nashville?intlink=US-travel-discover-property-results-propertyCard-Conrad-Nashville,"Nashville, Tennessee US",FINE HOTELS + RESORTS,Conrad Hotels & Resorts,Program,36.1540366,-86.79418319999999,"1620 West End Ave, Nashville, TN 37203, USA",google_places,PLACE_DETAILS,ChIJT1ub28xnZIgRSMEOz_vpTgA,establishment;lodging;point_of_interest,False,CACHED
Conrad New York Downtown,https://www.americanexpress.com/en-us/travel/discover/property/New-York-US/New-York/Conrad-New-York-Downtown?intlink=US-travel-discover-property-results-propertyCard-Conrad-New-York-Downtown,"New York, New York US",FINE HOTELS + RESORTS,Conrad Hotels & Resorts,Program,40.7150355,-74.0158397,"102 N End Ave, New York, NY 10282, USA",google_places,PLACE_DETAILS,ChIJ-8HrdxtawokREfw5AkGs_Os,establishment;lodging;point_of_interest,False,CACHED
Conrad Orlando,https://www.americanexpress.com/en-us/travel/discover/property/Florida-US/Orlando/Conrad-Orlando?intlink=US-travel-discover-property-results-propertyCard-Conrad-Orlando,"Orlando, Florida US",FINE HOTELS + RESORTS,Conrad Hotels & Resorts,Program,28.40968,-81.52734,"1500 Eastbeach Wy, Orlando, FL 32836, USA",google_places,PLACE_DETAILS,ChIJOS4VAwiA54gRKZzBNma4zm8,establishment;lodging;point_of_interest,False,CACHED
Conrad Osaka,https://www.americanexpress.com/en-us/travel/discover/property/Japan/Osaka/Conrad-Osaka?intlink=US-travel-discover-property-results-propertyCard-Conrad-Osaka,"Osaka, Japan",FINE HOTELS + RESORTS,Conrad Hotels & Resorts,Program,34.6933317,135.4956353,"3-chōme-2-4 Nakanoshima, Kita Ward, Osaka, 530-0005, Japan",google_places,PLACE_DETAILS,ChIJ0YkmyvHmAGARhIuTXo0rkZI,establishment;lodging;point_of_interest;spa,False,CACHED
Conrad Punta de Mita,https://www.americanexpress.com/en-us/travel/discover/property/Nayarit-MX/Punta-de-Mita/Conrad-Punta-De-Mita?intlink=US-travel-discover-property-results-propertyCard-Conrad-Punta-De-Mita,"Punta de Mita, Nayarit MX",FINE HOTELS + RESORTS,Conrad Hotels & Resorts,Program,20.7925178,-105.4876085,"Carr. Punta de Mita Manzana Sayulita Km 2, Litibu, 63734 Desarrollo Punta Mita, Nay., Mexico",google_places,PLACE_DETAILS,ChIJQcUEJZcUIYQRoNCkHCqB_bg,establishment;lodging;point_of_interest,False,CACHED
Conrad Rabat Arzana,https://www.americanexpress.com/en-us/travel/discover/property/Morocco/Rabat/Conrad-Rabat-Arzana?intlink=US-travel-discover-property-results-propertyCard-Conrad-Rabat-Arzana,"Rabat, Morocco",FINE HOTELS + RESORTS,Conrad Hotels & Resorts,Program,33.9011609,-7.0005649,"Plage Val d'Or, Rabat 12040, Morocco",google_places,PLACE_DETAILS,ChIJ4TfcmxUNpw0ROHOtdFJPtUU,establishment;lodging;point_of_interest;spa,False,CACHED
Conrad Seoul,https://www.americanexpress.com/en-us/travel/discover/property/South-Korea/Seoul/Conrad-Seoul?intlink=US-travel-discover-property-results-propertyCard-Conrad-Seoul,"Seoul, South Korea",FINE HOTELS + RESORTS,Conrad Hotels & Resorts,Program,37.5253343,126.9265549,"10 Gukjegeumyung-ro, Yeongdeungpo District, Seoul, South Korea",google_places,PLACE_DETAILS,ChIJbfiu7TuffDUR0gqGAsSRDoc,establishment;lodging;point_of_interest;spa,False,CACHED
Conrad Shanghai,https://www.americanexpress.com/en-us/travel/discover/property/China/Shanghai/Conrad-Shanghai?intlink=US-travel-discover-property-results-propertyCard-Conrad-Shanghai,"Shanghai, China",FINE HOTELS + RESORTS,Conrad Hotels & Resorts,Program,31.234401,121.476111,"789 Nan Jing Dong Lu, Huang Pu Qu, Shang Hai Shi, China, 200040",google_places,PLACE_DETAILS,ChIJs8YlgVBwsjURM717bzIBTwk,establishment;lodging;point_of_interest,False,CACHED
Conrad Shenzhen,https://www.americanexpress.com/en-us/travel/discover/property/China/Shenzhen/Conrad-Shenzhen?intlink=US-travel-discover-property-results-propertyCard-Conrad-Shenzhen,"Shenzhen, China",FINE HOTELS + RESORTS,Conrad Hotels & Resorts,Program,22.5277652,113.8974087,"5001 Ting Hai Lu, Nan Shan Qu, Shen Zhen Shi, Guang Dong Sheng, China, 518066",google_places,PLACE_DETAILS,ChIJSaqMCvTuAzQRA1TDsSISc9Y,establishment;lodging;point_of_interest,False,CACHED
Conrad Singapore Marina Bay,https://www.americanexpress.com/en-us/travel/discover/property/Singapore/Singapore/Conrad-Singapore-Marina-Bay?intlink=US-travel-discover-property-results-propertyCard-Conrad-Singapore-Marina-Bay,"Singapore, Singapore",FINE HOTELS + RESORTS,Conrad Hotels & Resorts,Program,1.293589,103.8589017,"2 Temasek Blvd, Singapore 038982",google_places,PLACE_DETAILS,ChIJD2ws16gZ2jERc-UCGfcV-eo,establishment;lodging;point_of_interest;spa,False,CACHED
Conrad Maldives Rangali Island,https://www.americanexpress.com/en-us/travel/discover/property/Maldives/South-Ari-Atoll/Conrad-Maldives-Rangali-Island?intlink=US-travel-discover-property-results-propertyCard-Conrad-Maldives-Rangali-Island,"South Ari Atoll, Maldives",FINE HOTELS + RESORTS,Conrad Hotels & Resorts,Program,3.6167957,72.72283709999999,"Rangali Island Alifu Dhaalu Atoll, 20077, Maldives",google_places,PLACE_DETAILS,ChIJiTEs85zVQDsRWHRlV-8QiEU,establishment;lodging;point_of_interest;spa,False,CACHED
Conrad Tokyo,https://www.americanexpress.com/en-us/travel/discover/property/Japan/Tokyo/Conrad-Tokyo?intlink=US-travel-discover-property-results-propertyCard-Conrad-Tokyo,"Tokyo, Japan",FINE HOTELS + RESORTS,Conrad Hotels & Resorts,Program,35.6628932,139.7612899,"1-chōme-9-1 Higashishinbashi, Minato City, Tokyo 105-7337, Japan",google_places,PLACE_DETAILS,ChIJlUTqGMOLGGAR4mDGvlHTzgU,establishment;lodging;point_of_interest;spa,False,CACHED
Conrad Tulum Riviera Maya,https://www.americanexpress.com/en-us/travel/discover/property/Quintana-Roo-MX/Tulum/Conrad-Tulum-Riviera-Maya?intlink=US-travel-discover-property-results-propertyCard-Conrad-Tulum-Riviera-Maya,"Tulum, Quintana Roo MX",FINE HOTELS + RESORTS,Conrad Hotels & Resorts,Program,20.3566714,-87.3381737,"Carr. Cancún - Tulum 307, Tulkal, 77774 Cdad. Chemuyil, Q.R., Mexico",google_places,PLACE_DETAILS,ChIJWUmObaozTo8R6Sm3Lg0afEo,establishment;lodging;point_of_interest,False,CACHED
"Conrad Washington, DC",https://www.americanexpress.com/en-us/travel/discover/property/District-of-Columbia-US/Washington/Conrad-Washington-Dc?intlink=US-travel-discover-property-results-propertyCard-Conrad-Washington-Dc,"Washington, District of Columbia US",FINE HOTELS + RESORTS,Conrad Hotels & Resorts,Program,38.9014786,-77.0253522,"950 New York Ave NW, Washington, DC 20001, USA",google_places,PLACE_DETAILS,ChIJSxQ7tpO3t4kRGd4f48l13B8,establishment;lodging;point_of_interest,False,CACHED
Pier Sixty-Six,https://www.americanexpress.com/en-us/travel/discover/property/Florida-US/Fort-Lauderdale/Pier-Sixty-six?intlink=US-travel-discover-property-results-propertyCard-Pier-Sixty-six,"Fort Lauderdale, Florida US",FINE HOTELS + RESORTS,CoralTree Hospitality,Program,26.101513,-80.1144186,"2301 SE 17th St, Fort Lauderdale, FL 33316, USA",google_places,PLACE_DETAILS,ChIJI7P5ChYA2YgRJIs1Bpach80,establishment;lodging;point_of_interest,False,CACHED
Corinthia Grand Hotel Astoria,https://www.americanexpress.com/en-us/travel/discover/property/Belgium/Brussels/Corinthia-Grand-Hotel-Astoria?intlink=US-travel-discover-property-results-propertyCard-Corinthia-Grand-Hotel-Astoria,"Brussels, Belgium",FINE HOTELS + RESORTS,Corinthia Hotels,Program,50.8511628,4.3650924,"Rue Royale 103, 1000 Bruxelles, Belgium",google_places,PLACE_DETAILS,ChIJ04YmxwbDw0cR2leyPnBxbRU,bar;establishment;food;lodging;point_of_interest;restaurant;spa,False,CACHED
Corinthia London,https://www.americanexpress.com/en-us/travel/discover/property/England/London/Corinthia-London?intlink=US-travel-discover-property-results-propertyCard-Corinthia-London,"London, England",FINE HOTELS + RESORTS,Corinthia Hotels,Program,51.5064603,-0.1243126,"Corinthia Hotel, 10 Whitehall Pl, London SW1A 2BD, UK",google_places,PLACE_DETAILS,ChIJ0dU6L88EdkgRSRva6TI0lsY,establishment;lodging;point_of_interest,False,CACHED
"The Surrey, A Corinthia Hotel",https://www.americanexpress.com/en-us/travel/discover/property/New-York-US/New-York/The-Surrey-A-Corinthia-Hotel?intlink=US-travel-discover-property-results-propertyCard-The-Surrey-A-Corinthia-Hotel,"New York, New York US",FINE HOTELS + RESORTS,Corinthia Hotels,Program,40.7743421,-73.9640294,"20 E 76th St, New York, NY 10021, USA",google_places,PLACE_DETAILS,ChIJCcAxi5RYwokRUyhXQvDUJsY,establishment;lodging;point_of_interest,False,CACHED
Crown Towers Perth,https://www.americanexpress.com/en-us/travel/discover/property/Australia/Perth/Crown-Towers-Perth?intlink=US-travel-discover-property-results-propertyCard-Crown-Towers-Perth,"Perth, Australia",FINE HOTELS + RESORTS,Crown Resorts,Program,-31.9591834,115.8938337,"Great Eastern Hwy, Burswood WA 6100, Australia",google_places,PLACE_DETAILS,ChIJiRCkGAm7MioRXBvBJyubyHg,bar;establishment;lodging;point_of_interest,False,CACHED
Crown Towers Sydney,https://www.americanexpress.com/en-us/travel/discover/property/Australia/Sydney/Crown-Towers-Sydney?intlink=US-travel-discover-property-results-propertyCard-Crown-Towers-Sydney,"Sydney, Australia",FINE HOTELS + RESORTS,Crown Resorts,Program,-33.8625104,151.201103,"1 Barangaroo Ave, Barangaroo NSW 2000, Australia",google_places,PLACE_DETAILS,ChIJf8gkRgevEmsRZybST411keU,bar;establishment;lodging;point_of_interest,False,CACHED
"The ART Hotel Denver, Curio Collection by Hilton",https://www.americanexpress.com/en-us/travel/discover/property/Colorado-US/Denver/The-Art-Hotel-Denver-Curio-Collection-By-Hilton?intlink=US-travel-discover-property-results-propertyCard-The-Art-Hotel-Denver-Curio-Collection-By-Hilton,"Denver, Colorado US",FINE HOTELS + RESORTS,Curio Collection,Program,39.7354932,-104.9876419,"1201 Broadway, Denver, CO 80203, USA",google_places,PLACE_DETAILS,ChIJK_MDXCp_bIcRwQl8X9wwzLA,establishment;lodging;point_of_interest,False,CACHED
The Caledonian Edinburgh,https://www.americanexpress.com/en-us/travel/discover/property/Scotland/Edinburgh/The-Caledonian-Edinburgh?intlink=US-travel-discover-property-results-propertyCard-The-Caledonian-Edinburgh,"Edinburgh, Scotland",FINE HOTELS + RESORTS,Curio Collection,Program,55.9497969,-3.2073358,"Princes St., Edinburgh EH1 2AB, UK",google_places,PLACE_DETAILS,ChIJS61f0o_Hh0gRfhaZeRZ7gL4,establishment;lodging;point_of_interest;spa,False,CACHED
"Vogue Hotel Downtown Montreal, Curio Collection by Hilton",https://www.americanexpress.com/en-us/travel/discover/property/Québec-CA/Montréal/Vogue-Hotel-Downtown-Montreal-Curio-Collection-By-Hilton?intlink=US-travel-discover-property-results-propertyCard-Vogue-Hotel-Downtown-Montreal-Curio-Collection-By-Hilton,"Montréal, Québec CA",FINE HOTELS + RESORTS,Curio Collection,Program,45.4984499,-73.5756368,"1425 Rue de la Montagne, Montréal, QC H3G 1Z3, Canada",google_places,PLACE_DETAILS,ChIJwYlLtu8byUwRBVHjHKm6AgE,establishment;lodging;point_of_interest,False,CACHED
Mason,https://www.americanexpress.com/en-us/travel/discover/property/Thailand/Chon-Buri/Mason?intlink=US-travel-discover-property-results-propertyCard-Mason,"Chon Buri, Thailand",FINE HOTELS + RESORTS,Design Hotels,Program,33.1232566,-89.0534744,"915 S Columbus Ave, Louisville, MS 39339, USA",google_places,PLACE_DETAILS,ChIJQRhldrhfgYgRluUrzlpJz6Q,establishment;lodging;point_of_interest,False,CACHED
Hospes Palacio del Bailio,https://www.americanexpress.com/en-us/travel/discover/property/Spain/Cordoba/Hospes-Palacio-Del-Bailio?intlink=US-travel-discover-property-results-propertyCard-Hospes-Palacio-Del-Bailio,"Cordoba, Spain",FINE HOTELS + RESORTS,Design Hotels,Program,37.887409,-4.777305999999999,"C. de Ramírez de las Casas Deza, 10, 12, Centro, 14001 Córdoba, Spain",google_places,PLACE_DETAILS,ChIJUXGwfXvfbA0RwK-C0h_Q3pQ,establishment;food;lodging;point_of_interest;restaurant;spa,False,CACHED
Vigilius Mountain Resort,https://www.americanexpress.com/en-us/travel/discover/property/Italy/Lana/Vigilius-Mountain-Resort?intlink=US-travel-discover-property-results-propertyCard-Vigilius-Mountain-Resort,"Lana, Italy",FINE HOTELS + RESORTS,Design Hotels,Program,46.6203618,11.1396866,"Via Villa, 3, 39011 Lana BZ, Italy",google_places,PLACE_DETAILS,ChIJpWd3Q1y-gkcRNvWb6Rcktak,establishment;food;lodging;point_of_interest;restaurant,False,CACHED
Ham Yard Hotel,https://www.americanexpress.com/en-us/travel/discover/property/England/London/Ham-Yard-Hotel?intlink=US-travel-discover-property-results-propertyCard-Ham-Yard-Hotel,"London, England",FINE HOTELS + RESORTS,Design Hotels,Program,51.5112601,-0.134821,"1 Ham Yard, London W1D 7DT, UK",google_places,PLACE_DETAILS,ChIJ6WYai9MEdkgRgVVlop5w_zs,bar;establishment;lodging;point_of_interest,False,CACHED
Manna,https://www.americanexpress.com/en-us/travel/discover/property/Greece/Magouliana/Manna?intlink=US-travel-discover-property-results-propertyCard-Manna,"Magouliana, Greece",FINE HOTELS + RESORTS,Design Hotels,Program,37.6835673,22.1108632,"Korfoxylia, Μαγούλιανα 220 10, Greece",google_places,PLACE_DETAILS,ChIJQdFsb7VxYBMRYKlPij7nKoo,establishment;lodging;point_of_interest,False,CACHED
Myconian O a Member of Design Hotels,https://www.americanexpress.com/en-us/travel/discover/property/Greece/Mykonos/Myconian-O-a-Member-Of-Design-Hotels?intlink=US-travel-discover-property-results-propertyCard-Myconian-O-a-Member-Of-Design-Hotels,"Mykonos, Greece",FINE HOTELS + RESORTS,Design Hotels,Program,37.4227341,25.3217246,"Ornos Beach, Mikonos 846 00, Greece",google_places,PLACE_DETAILS,ChIJaY3SUsO_ohQRXzBulxBY4co,establishment;lodging;point_of_interest,False,CACHED
The Whitby Hotel,https://www.americanexpress.com/en-us/travel/discover/property/New-York-US/New-York/The-Whitby-Hotel?intlink=US-travel-discover-property-results-propertyCard-The-Whitby-Hotel,"New York, New York US",FINE HOTELS + RESORTS,Design Hotels,Program,40.7627161,-73.97574139999999,"18 W 56th St, New York, NY 10019, USA",google_places,PLACE_DETAILS,ChIJzeSWP_pYwokR1RJY_nPngHY,establishment;lodging;point_of_interest,False,CACHED
Warren Street Hotel,https://www.americanexpress.com/en-us/travel/discover/property/New-York-US/New-York/Warren-Street-Hotel?intlink=US-travel-discover-property-results-propertyCard-Warren-Street-Hotel,"New York, New York US",FINE HOTELS + RESORTS,Design Hotels,Program,40.7155632,-74.010503,"86 Warren St, New York, NY 10007, USA",google_places,PLACE_DETAILS,ChIJM_E9jHdbwokRol-zqevjY1o,establishment;lodging;point_of_interest,False,CACHED
Nobis Hotel Palma,https://www.americanexpress.com/en-us/travel/discover/property/Spain/Palma/Nobis-Hotel-Palma?intlink=US-travel-discover-property-results-propertyCard-Nobis-Hotel-Palma,"Palma, Spain",FINE HOTELS + RESORTS,Design Hotels,Program,39.5725264,2.6487592,"Carrer de les Caputxines, 9, Centre, 07003 Palma, Illes Balears, Spain",google_places,PLACE_DETAILS,ChIJfY90BBKTlxIRPRtC3k74MZs,bar;establishment;food;lodging;point_of_interest;restaurant,False,CACHED
Gloria Manor,https://www.americanexpress.com/en-us/travel/discover/property/Taiwan/Pingtung-County/Gloria-Manor?intlink=US-travel-discover-property-results-propertyCard-Gloria-Manor,"Pingtung County, Taiwan",FINE HOTELS + RESORTS,Design Hotels,Program,21.9562193,120.8084934,"No. 101號, Gongyuan Rd, Hengchun Township, Pingtung County, Taiwan 946",google_places,PLACE_DETAILS,ChIJ45xJidSzcTQR5ipVFo4jRYM,establishment;lodging;point_of_interest,False,CACHED
Elizabeth Unique Hotel,https://www.americanexpress.com/en-us/travel/discover/property/Italy/Rome/Elizabeth-Unique-Hotel?intlink=US-travel-discover-property-results-propertyCard-Elizabeth-Unique-Hotel,"Rome, Italy",FINE HOTELS + RESORTS,Design Hotels,Program,41.9072794,12.4772303,"Via delle Colonnette, 35, 00186 Roma RM, Italy",google_places,PLACE_DETAILS,ChIJEyz2blZgLxMRLtj5Vu3Ly2A,establishment;lodging;point_of_interest,False,CACHED
NOUS Santorini,https://www.americanexpress.com/en-us/travel/discover/property/Greece/Santorini/Nous-Santorini?intlink=US-travel-discover-property-results-propertyCard-Nous-Santorini,"Santorini, Greece",FINE HOTELS + RESORTS,Design Hotels,Program,36.4017599,25.4510191,"Epar.Od. Firon-Ormou Perissis, Mesaria 847 00, Greece",google_places,PLACE_DETAILS,ChIJsc-l7bDNmRQR2hJyZmUwQiI,establishment;lodging;point_of_interest,False,CACHED
Hotel Proverbs Taipei,https://www.americanexpress.com/en-us/travel/discover/property/Taiwan/Taipei/Hotel-Proverbs-Taipei?intlink=US-travel-discover-property-results-propertyCard-Hotel-Proverbs-Taipei,"Taipei, Taiwan",FINE HOTELS + RESORTS,Design Hotels,Program,25.0430532,121.5460194,"No. 56號, Section 1, Da'an Rd, Da’an District, Taipei City, Taiwan 10691",google_places,PLACE_DETAILS,ChIJsaBr8dqrQjQRI1Mz7RcM6fY,establishment;lodging;point_of_interest,False,CACHED
7Pines Resort Sardinia,https://www.americanexpress.com/en-us/travel/discover/property/Italy/Baja-Sardinia/7pines-Resort-Sardinia?intlink=US-travel-discover-property-results-propertyCard-7pines-Resort-Sardinia,"Baja Sardinia, Italy",FINE HOTELS + RESORTS,Destination Hotels,Program,41.1281896,9.471724799999999,"Loc. Li, Via Mucchi Bianchi, 07021 Baja Sardinia Provincia della Gallura Nord-Est Sardegna, Italy",google_places,PLACE_DETAILS,ChIJT8JKzt5H2RIRjpLvOQVfgOQ,establishment;lodging;point_of_interest,False,CACHED
SCHLOSS Roxburghe,https://www.americanexpress.com/en-us/travel/discover/property/Scotland/Kelso/Schloss-Roxburghe?intlink=US-travel-discover-property-results-propertyCard-Schloss-Roxburghe,"Kelso, Scotland",FINE HOTELS + RESORTS,Destination Hotels,Program,55.558392,-2.469059,"Heiton, Kelso TD5 8JZ, UK",google_places,PLACE_DETAILS,ChIJwVHnL9hkh0gR-8nSk6R5yyE,establishment;lodging;point_of_interest,False,CACHED
The Seabird Ocean Resort and Spa,https://www.americanexpress.com/en-us/travel/discover/property/California-US/Oceanside/The-Seabird-Ocean-Resort-And-Spa?intlink=US-travel-discover-property-results-propertyCard-The-Seabird-Ocean-Resort-And-Spa,"Oceanside, California US",FINE HOTELS + RESORTS,Destination Hotels,Program,33.1936532,-117.3823686,"101 Mission Ave, Oceanside, CA 92054, USA",google_places,PLACE_DETAILS,ChIJCYFiKThu3IARMrkJy5RG5Vk,establishment;lodging;point_of_interest,False,CACHED
The Lodge at Spruce Peak,https://www.americanexpress.com/en-us/travel/discover/property/Vermont-US/Stowe/The-Lodge-At-Spruce-Peak?intlink=US-travel-discover-property-results-propertyCard-The-Lodge-At-Spruce-Peak,"Stowe, Vermont US",FINE HOTELS + RESORTS,Destination Hotels,Program,44.5300217,-72.78151059999999,"7412 Mountain Rd, Stowe, VT 05672, USA",google_places,PLACE_DETAILS,ChIJJZFSrhWStUwRAJrKp4I7kZs,establishment;lodging;point_of_interest,False,CACHED
Coworth Park,https://www.americanexpress.com/en-us/travel/discover/property/England/Ascot/Coworth-Park?intlink=US-travel-discover-property-results-propertyCard-Coworth-Park,"Ascot, England",FINE HOTELS + RESORTS,Dorchester Collection,Program,51.4044466,-0.6166229999999999,"Blacknest Rd, Sunningdale, Ascot SL5 7SE, UK",google_places,PLACE_DETAILS,ChIJc1UjjQt5dkgRH2J6xaM5m0o,establishment;lodging;point_of_interest,False,CACHED
The Beverly Hills Hotel & Bungalows,https://www.americanexpress.com/en-us/travel/discover/property/California-US/Beverly-Hills/The-Beverly-Hills-Hotel--Bungalows?intlink=US-travel-discover-property-results-propertyCard-The-Beverly-Hills-Hotel--Bungalows,"Beverly Hills, California US",FINE HOTELS + RESORTS,Dorchester Collection,Program,34.0812316,-118.4139956,"9641 Sunset Blvd, Beverly Hills, CA 90210, USA",google_places,PLACE_DETAILS,ChIJXVs5lQa8woARSWRNqYGVUNo,establishment;lodging;point_of_interest,False,CACHED
The Lana - Dorchester Collection,https://www.americanexpress.com/en-us/travel/discover/property/United-Arab-Emirates/Dubai/The-Lana---Dorchester-Collection?intlink=US-travel-discover-property-results-propertyCard-The-Lana---Dorchester-Collection,"Dubai, United Arab Emirates",FINE HOTELS + RESORTS,Dorchester Collection,Program,25.188417,55.28897629999999,Marasi Dr - Business Bay - Dubai - United Arab Emirates,google_places,PLACE_DETAILS,ChIJiyZtnNlpXz4Rmopi1CKIQR8,establishment;lodging;point_of_interest,False,CACHED
45 Park Lane,https://www.americanexpress.com/en-us/travel/discover/property/England/London/45-Park-Lane?intlink=US-travel-discover-property-results-propertyCard-45-Park-Lane,"London, England",FINE HOTELS + RESORTS,Dorchester Collection,Program,51.50639,-0.15162,"45 Park Ln, London W1K 1PN, UK",google_places,PLACE_DETAILS,ChIJbfQO0y8FdkgRGS0AlYkrIsc,establishment;lodging;point_of_interest,False,CACHED
The Dorchester,https://www.americanexpress.com/en-us/travel/discover/property/England/London/The-Dorchester?intlink=US-travel-discover-property-results-propertyCard-The-Dorchester,"London, England",FINE HOTELS + RESORTS,Dorchester Collection,Program,51.5070623,-0.1523879,"53 Park Ln, London W1K 1QA, UK",google_places,PLACE_DETAILS,ChIJiTyvxdcEdkgR53XBqdKYBFE,establishment;lodging;point_of_interest,False,CACHED
Hotel Bel-Air,https://www.americanexpress.com/en-us/travel/discover/property/California-US/Los-Angeles/Hotel-Bel-air?intlink=US-travel-discover-property-results-propertyCard-Hotel-Bel-air,"Los Angeles, California US",FINE HOTELS + RESORTS,Dorchester Collection,Program,34.086597,-118.446351,"701 Stone Canyon Rd, Los Angeles, CA 90077, USA",google_places,PLACE_DETAILS,ChIJ4XfXK_G8woARbUYxTMpyDo8,establishment;lodging;point_of_interest,False,CACHED
Hotel Principe di Savoia,https://www.americanexpress.com/en-us/travel/discover/property/Italy/Milan/Hotel-Principe-Di-Savoia?intlink=US-travel-discover-property-results-propertyCard-Hotel-Principe-Di-Savoia,"Milan, Italy",FINE HOTELS + RESORTS,Dorchester Collection,Program,45.4798053,9.1966635,"Piazza della Repubblica, 17, 20124 Milano MI, Italy",google_places,PLACE_DETAILS,ChIJoUHVGMnGhkcROK4wslmmhAQ,establishment;lodging;point_of_interest,False,CACHED
Hotel Plaza Athenee Paris,https://www.americanexpress.com/en-us/travel/discover/property/France/Paris/Hotel-Plaza-Athenee-Paris?intlink=US-travel-discover-property-results-propertyCard-Hotel-Plaza-Athenee-Paris,"Paris, France",FINE HOTELS + RESORTS,Dorchester Collection,Program,48.8662354,2.3043737,"25 Av. Montaigne, 75008 Paris, France",google_places,PLACE_DETAILS,ChIJkd-uh8pv5kcRe9TvkndT36Y,establishment;lodging;point_of_interest,False,CACHED
Le Meurice,https://www.americanexpress.com/en-us/travel/discover/property/France/Paris/Le-Meurice?intlink=US-travel-discover-property-results-propertyCard-Le-Meurice,"Paris, France",FINE HOTELS + RESORTS,Dorchester Collection,Program,48.86518880000001,2.3280831,"228 Rue de Rivoli, 75001 Paris, France",google_places,PLACE_DETAILS,ChIJUVJY3Ddv5kcRlFyqerxxoeA,establishment;lodging;point_of_interest,False,CACHED
"Hotel Eden, Dorchester Collection",https://www.americanexpress.com/en-us/travel/discover/property/Italy/Rome/Hotel-Eden-Dorchester-Collection?intlink=US-travel-discover-property-results-propertyCard-Hotel-Eden-Dorchester-Collection,"Rome, Italy",FINE HOTELS + RESORTS,Dorchester Collection,Program,41.9066437,12.4863677,"Via Ludovisi, 49, 00187 Roma RM, Italy",google_places,PLACE_DETAILS,ChIJpduOjKphLxMRm7MPRmuuuKo,establishment;lodging;point_of_interest,False,CACHED
The Barcelona EDITION,https://www.americanexpress.com/en-us/travel/discover/property/Spain/Barcelona/The-Barcelona-Edition?intlink=US-travel-discover-property-results-propertyCard-The-Barcelona-Edition,"Barcelona, Spain",FINE HOTELS + RESORTS,EDITION Hotels,Program,41.38594399999999,2.1778103,"Av. de Francesc Cambó, 14, Ciutat Vella, 08003 Barcelona, Spain",google_places,PLACE_DETAILS,ChIJr5TZ19yjpBIR2C87Xj2ByQE,establishment;lodging;point_of_interest,False,CACHED
The Bodrum EDITION,https://www.americanexpress.com/en-us/travel/discover/property/Turkey/Bodrum/The-Bodrum-Edition?intlink=US-travel-discover-property-results-propertyCard-The-Bodrum-Edition,"Bodrum, Turkey",FINE HOTELS + RESORTS,EDITION Hotels,Program,37.1153461,27.3116385,"Dirmil, Balyek Cd. No 5A, 48400 Bodrum/Muğla, Türkiye",google_places,PLACE_DETAILS,ChIJzZ-AXwhxvhQRIcUswS4ooeI,establishment;lodging;point_of_interest,False,CACHED
The London EDITION,https://www.americanexpress.com/en-us/travel/discover/property/England/London/The-London-Edition?intlink=US-travel-discover-property-results-propertyCard-The-London-Edition,"London, England",FINE HOTELS + RESORTS,EDITION Hotels,Program,51.5167678,-0.1362555,"10 Berners St, London W1T 3NP, UK",google_places,PLACE_DETAILS,ChIJpeLYbSsbdkgRONduZ20Z3sQ,establishment;lodging;point_of_interest,False,CACHED
The Madrid EDITION,https://www.americanexpress.com/en-us/travel/discover/property/Spain/Madrid/The-Madrid-Edition?intlink=US-travel-discover-property-results-propertyCard-The-Madrid-Edition,"Madrid, Spain",FINE HOTELS + RESORTS,EDITION Hotels,Program,40.4175359,-3.7060301,"Pl. de Celenque, 2, Centro, 28013 Madrid, Spain",google_places,PLACE_DETAILS,ChIJCxdsfjUpQg0RrsGeIGEirWw,establishment;lodging;point_of_interest,False,CACHED
The Miami Beach EDITION,https://www.americanexpress.com/en-us/travel/discover/property/Florida-US/Miami-Beach/The-Miami-Beach-Edition?intlink=US-travel-discover-property-results-propertyCard-The-Miami-Beach-Edition,"Miami Beach, Florida US",FINE HOTELS + RESORTS,EDITION Hotels,Program,25.8051505,-80.12431579999999,"2901 Collins Ave, Miami Beach, FL 33140, USA",google_places,PLACE_DETAILS,ChIJqwcvS2Gz2YgRZvUavJEt-Vw,establishment;lodging;point_of_interest,False,CACHED
The New York EDITION,https://www.americanexpress.com/en-us/travel/discover/property/New-York-US/New-York/The-New-York-Edition?intlink=US-travel-discover-property-results-propertyCard-The-New-York-Edition,"New York, New York US",FINE HOTELS + RESORTS,EDITION Hotels,Program,40.741286,-73.98735769999999,"5 Madison Ave, New York, NY 10010, USA",google_places,PLACE_DETAILS,ChIJY8Z4tKZZwokRjgZpfMYMV44,establishment;lodging;point_of_interest,False,CACHED
The Riviera Maya EDITION at Kanai,https://www.americanexpress.com/en-us/travel/discover/property/Quintana-Roo-MX/Playa-del-Carmen/The-Riviera-Maya-Edition-At-Kanai?intlink=US-travel-discover-property-results-propertyCard-The-Riviera-Maya-Edition-At-Kanai,"Playa del Carmen, Quintana Roo MX",FINE HOTELS + RESORTS,EDITION Hotels,Program,20.7188643,-86.9887265,"Paseo Kanai 14, Solidaridad, 77730 Playa del Carmen, Q.R., Mexico",google_places,PLACE_DETAILS,ChIJ4bWXim5DTo8RBhLwUz--tFE,establishment;lodging;point_of_interest,False,CACHED
